SampleID,phylum_Actinobacteria,phylum_Bacteroidetes,phylum_Firmicutes,phylum_Proteobacteria,phylum_Verrucomicrobia,phylum_unclassified_Bacteria,class_Actinobacteria,class_Bacilli,class_Bacteroidia,class_Betaproteobacteria,class_Clostridia,class_Deltaproteobacteria,class_Erysipelotrichia,class_Gammaproteobacteria,class_Negativicutes,class_Verrucomicrobiae,class_unclassified_Bacteria,class_unclassified_Firmicutes,order_Bacteroidales,order_Burkholderiales,order_Clostridiales,order_Coriobacteriales,order_Desulfovibrionales,order_Enterobacteriales,order_Erysipelotrichales,order_Lactobacillales,order_Selenomonadales,order_Verrucomicrobiales,order_unclassified_Bacteria,order_unclassified_Firmicutes,family_Acidaminococcaceae,family_Bacteroidaceae,family_Clostridiaceae.1,family_Clostridiales_Incertae.Sedis.XIII,family_Coriobacteriaceae,family_Desulfovibrionaceae,family_Enterobacteriaceae,family_Erysipelotrichaceae,family_Lachnospiraceae,family_Peptostreptococcaceae,family_Porphyromonadaceae,family_Prevotellaceae,family_Rikenellaceae,family_Ruminococcaceae,family_Streptococcaceae,family_Sutterellaceae,family_Veillonellaceae,family_Verrucomicrobiaceae,family_unclassified_Bacteria,family_unclassified_Clostridiales,family_unclassified_Firmicutes,genus_Akkermansia,genus_Alistipes,genus_Anaerotruncus,genus_Anaerovorax,genus_Bacteroides,genus_Barnesiella,genus_Bilophila,genus_Blautia,genus_Butyricicoccus,genus_Butyricimonas,genus_Clostridium.IV,genus_Clostridium.XI,genus_Clostridium.XVIII,genus_Clostridium.XlVa,genus_Clostridium.XlVb,genus_Clostridium.sensu.stricto,genus_Collinsella,genus_Coprococcus,genus_Dorea,genus_Eggerthella,genus_Erysipelotrichaceae_incertae_sedis,genus_Faecalibacterium,genus_Flavonifractor,genus_Holdemania,genus_Lachnospiracea_incertae_sedis,genus_Odoribacter,genus_Oscillibacter,genus_Parabacteroides,genus_Parasutterella,genus_Phascolarctobacterium,genus_Prevotella,genus_Pseudoflavonifractor,genus_Roseburia,genus_Ruminococcus,genus_Streptococcus,genus_Veillonella,genus_unclassified_Bacteria,genus_unclassified_Clostridiales,genus_unclassified_Clostridiales_Incertae.Sedis.XIII,genus_unclassified_Coriobacteriaceae,genus_unclassified_Erysipelotrichaceae,genus_unclassified_Firmicutes,genus_unclassified_Lachnospiraceae,genus_unclassified_Porphyromonadaceae,genus_unclassified_Ruminococcaceae
ZL63I8R-2014,0.00029822299999999997,0.98389598,0.015090063,0.0,0.0,0.000715734,0.00029822299999999997,5.96e-05,0.98389598,0.0,0.014374329,0.0,0.0,0.0,0.000596445,0.0,0.000715734,5.96e-05,0.98389598,0.0,0.014374329,5.96e-05,0.0,0.0,0.0,0.0,0.000596445,0.0,0.000715734,5.96e-05,0.0,0.011630681,0.0,0.0,5.96e-05,0.0,0.0,0.0,0.00369796,0.0,0.000894668,0.9710724079999999,0.00029822299999999997,0.010497435,0.0,0.0,0.000596445,0.0,0.000715734,0.000178934,5.96e-05,0.0,0.00029822299999999997,0.0,0.0,0.011630681,0.0,0.0,0.000357867,0.000119289,0.0,0.0,0.0,0.0,0.0,5.96e-05,0.0,5.96e-05,5.96e-05,0.0,0.0,0.0,0.008588811,0.0,0.0,0.001431468,0.000238578,0.000775379,0.00065609,0.0,0.0,0.9710724079999999,0.0,0.000954312,0.00065609,0.0,0.0,0.000715734,0.000178934,0.0,0.0,0.0,5.96e-05,0.0008350230000000001,0.0,0.000357867
ZL63I8R-2015,0.004377736,0.658692933,0.309177611,0.0011726080000000001,0.004065041,0.022514071,0.004377736,0.00046904300000000004,0.658692933,0.0011726080000000001,0.281504065,0.0,0.005393996,0.0,0.019230768999999998,0.004065041,0.022514071,0.002579737,0.658692933,0.0011726080000000001,0.281504065,0.004377736,0.0,0.0,0.005393996,0.00046904300000000004,0.019230768999999998,0.004065041,0.022514071,0.002579737,0.018996248,0.584584115,0.0,0.00046904300000000004,0.004377736,0.0,0.0,0.005393996,0.179409006,0.0,0.005941213000000001,0.0,0.068167605,0.099280801,0.00046904300000000004,0.0011726080000000001,0.000234522,0.004065041,0.022514071,0.00203252,0.002579737,0.004065041,0.068167605,0.000312695,0.000234522,0.584584115,0.0,0.0,0.03627267,0.000703565,0.0,0.017041901,0.0,0.000156348,0.00046904300000000004,0.0014853029999999999,0.0,0.002892433,0.007426517,0.005159475,0.000156348,7.82e-05,0.035803627000000005,0.000625391,0.0,0.07942464,0.001954346,0.0063320830000000005,0.003986867,0.0011726080000000001,0.018996248,0.0,0.000156348,0.018996248,0.0,0.000390869,0.0,0.022514071,0.00203252,0.000234522,0.001328956,0.005159475,0.002579737,0.030175109,0.0,0.038227017
ZKVR426-01,0.00093584,0.44402851600000004,0.49318763600000004,0.019239768,0.015826704,0.025763122000000003,0.00093584,0.000165148,0.44389089200000004,0.012276018,0.47774627700000005,0.000688118,0.009385924,0.000165148,0.002945143,0.015606507,0.025763122000000003,0.002945143,0.44389089200000004,0.012276018,0.477443506,0.0008257410000000001,0.000660593,5.5e-05,0.009385924,0.000165148,0.002945143,0.015606507,0.025763122000000003,0.002945143,0.002945143,0.358151441,2.75e-05,0.00093584,0.0008257410000000001,0.000660593,5.5e-05,0.009385924,0.193388566,0.001954254,0.050205059,0.000275247,0.031570835,0.229556027,0.000137624,0.011890672,0.0,0.015606507,0.025763122000000003,0.051058325,0.002945143,0.015606507,0.031570835,0.000247722,0.000495445,0.358151441,0.0162671,0.000137624,0.015358785,0.000963365,0.000743167,0.053370400000000005,0.001954254,8.26e-05,0.004844348,0.00181663,2.75e-05,0.000275247,0.0,0.001321186,0.000302772,5.5e-05,0.12837521699999999,0.000357821,2.75e-05,0.11709008800000001,0.0056700890000000006,0.00509207,0.025818172,0.011890672,0.002945143,0.000275247,2.75e-05,0.0042388040000000005,0.006550879,0.000137624,0.0,0.025763122000000003,0.051058325,0.000440395,0.00022019799999999998,0.009220776,0.002945143,0.048718725,0.0017065320000000002,0.034543502999999996
ZKVR426-02,0.00210443,0.30570488,0.511813977,0.056048673,0.005792391,0.116993791,0.00210443,0.000520898,0.305371505,0.024461391000000002,0.493124141,0.000520898,0.012418219,0.000312539,0.0029378670000000003,0.004854774,0.116993791,0.0028128520000000002,0.305371505,0.024461391000000002,0.493019961,0.002021086,0.000500063,2.08e-05,0.012418219,0.000437555,0.0029378670000000003,0.004854774,0.116993791,0.0028128520000000002,0.0029170309999999996,0.214089261,6.25e-05,0.000625078,0.002021086,0.000500063,2.08e-05,0.012418219,0.219485769,0.0007917660000000001,0.057819727,2.08e-05,0.028899446000000002,0.217339667,0.000437555,0.024086344,2.08e-05,0.004854774,0.116993791,0.054173438,0.0028128520000000002,0.004854774,0.028899446000000002,0.000125016,0.000270867,0.214089261,0.011688961000000001,0.0,0.012939117,0.0008751089999999999,0.001000125,0.047672625999999996,0.0007917660000000001,0.00010418,0.002396133,0.000854273,6.25e-05,0.000750094,2.08e-05,0.0008126019999999999,0.001000125,2.08e-05,0.12018168900000001,0.000270867,2.08e-05,0.14099679099999998,0.004688086,0.005813227,0.016647914,0.024086344,0.0029170309999999996,0.0,0.000208359,0.0075426090000000005,0.006021586,0.000437555,2.08e-05,0.116993791,0.054173438,0.000333375,0.000187523,0.012272367,0.0028128520000000002,0.053902570999999996,0.023794641000000002,0.036171188
ZKVR426-03,0.004544569,0.36622735799999995,0.49014261299999995,0.010647277,0.050228311,0.075851025,0.004544569,0.005994503000000001,0.365448289,0.0015364970000000002,0.458893289,0.002272285,0.014564262,0.00019476700000000001,0.007769049,0.048388842,0.075851025,0.002921509,0.365448289,0.0015364970000000002,0.457876171,0.004349802,0.002229003,8.66e-05,0.014564262,0.005994503000000001,0.007769049,0.048388842,0.075851025,0.002921509,0.007747409,0.26663637,0.0,0.001233526,0.004349802,0.002229003,8.66e-05,0.014564262,0.188707827,0.002250644,0.04594343099999999,0.002813305,0.048951503,0.180376117,0.005929581,0.000757428,2.1600000000000003e-05,0.048388842,0.075851025,0.084507347,0.002921509,0.048388842,0.048951503,0.000367894,0.00028133,0.26663637,0.023783246,0.001298448,0.011166656,0.000562661,0.0006925060000000001,0.050228311,0.002250644,0.00028133,0.0024886929999999997,0.0014932160000000001,0.0,0.000497739,0.0,0.00294315,0.001839469,0.000129845,0.030253847,0.000367894,4.33e-05,0.13006124300000002,0.003635655,0.00939211,0.01584107,0.000757428,0.007747409,0.0,0.000627583,0.0013850120000000001,0.018156636,0.005323638,0.0,0.075851025,0.084507347,0.000865632,0.0017096239999999999,0.014066523999999999,0.002921509,0.039126577,0.001990954,0.070419182
ZKVR426-04,0.002271912,0.408435968,0.500717446,0.009984455,0.041641755,0.035692932999999996,0.002271912,0.00158436,0.40801745799999994,0.004753079,0.48415640299999996,0.0012854239999999999,0.008429989,0.000209255,0.0037665909999999997,0.040296544,0.035692932999999996,0.002780103,0.40801745799999994,0.004753079,0.483827574,0.0020626570000000003,0.00125553,8.97e-05,0.008429989,0.001554466,0.0037665909999999997,0.040296544,0.035692932999999996,0.002780103,0.0037665909999999997,0.275857946,8.97e-05,0.00035872300000000003,0.0020626570000000003,0.00125553,8.97e-05,0.008429989,0.205099845,0.002271912,0.06699151,0.017308382,0.044631113,0.199539639,0.001554466,0.004693292,0.0,0.040296544,0.035692932999999996,0.07634819999999999,0.002780103,0.040296544,0.044631113,0.00023914900000000002,0.00014946799999999999,0.275857946,0.025260074,0.00011957399999999999,0.009715413000000001,0.000538084,0.000687552,0.070369485,0.002271912,0.00023914900000000002,0.001614253,0.000866914,8.97e-05,0.000956595,0.0,0.002361593,0.000328829,0.000269042,0.052283869000000004,0.00029893599999999997,2.99e-05,0.14483439,0.005350951,0.006606481,0.032554107,0.004693292,0.0037665909999999997,2.99e-05,0.00011957399999999999,0.009565945,0.012704771,0.0014348920000000001,0.0,0.035692932999999996,0.07634819999999999,0.000209255,0.00035872300000000003,0.007891905,0.002780103,0.036111443,0.003138826,0.056349395999999996
ZKVR426-06,0.001758499,0.48162195700000004,0.45303772200000003,0.013137025,0.018067719,0.031894352,0.001758499,0.000241363,0.481449555,0.0036894009999999997,0.424177643,0.0010688919999999999,0.021515758,0.000379284,0.004930694,0.017722916000000002,0.031894352,0.002172264,0.481449555,0.0036894009999999997,0.424108682,0.0015516170000000001,0.0010688919999999999,0.0,0.021515758,0.00017240200000000002,0.004930694,0.017722916000000002,0.031894352,0.002172264,0.004896214,0.357699469,0.0,0.0013102539999999998,0.0015516170000000001,0.0010688919999999999,0.0,0.021515758,0.18398731100000001,0.00455141,0.062995655,0.024860353999999998,0.034342459,0.209330391,0.00017240200000000002,0.00362044,3.45e-05,0.017722916000000002,0.031894352,0.024308668,0.002172264,0.017722916000000002,0.034342459,0.000379284,0.000379284,0.357699469,0.04168678,0.000517206,0.018102200000000002,0.00179298,0.003034273,0.061995724,0.00455141,0.000482725,0.001206813,0.002344666,0.0,0.00093097,0.0,0.00362044,6.9e-05,0.00017240200000000002,0.08406316800000001,0.000551686,0.0,0.09995862400000001,0.003482518,0.004896214,0.013137025,0.00362044,0.004896214,3.45e-05,0.000137922,0.001413696,0.009413144,0.00017240200000000002,0.0,0.031894352,0.024308668,0.00093097,0.000413765,0.02082615,0.002172264,0.057340873,0.0016550579999999998,0.046100269000000006
ZKVR426-07,0.000561191,0.5295704729999999,0.43105978799999994,0.004748543,0.006324196,0.02633283,0.000561191,6.48e-05,0.52935463,0.0042521040000000005,0.403820419,0.000280596,0.02255558,2.1600000000000003e-05,0.00317289,0.006302611999999999,0.02633283,0.001446147,0.52935463,0.0042521040000000005,0.403798834,0.000539607,0.000280596,0.0,0.02255558,2.1600000000000003e-05,0.00317289,0.006302611999999999,0.02633283,0.001446147,0.00317289,0.416339305,6.48e-05,0.0009281239999999999,0.000539607,0.000280596,0.0,0.02255558,0.208698468,0.001532484,0.039542413,0.03101662,0.03993093,0.187869631,2.1600000000000003e-05,0.004187352,0.0,0.006302611999999999,0.02633283,0.00423052,0.001446147,0.006302611999999999,0.03993093,6.48e-05,0.000215843,0.416339305,0.013813943,0.0,0.018540901999999998,0.000647529,0.001705159,0.069544572,0.001532484,0.00045327,0.001100799,0.001640406,6.48e-05,0.00032376400000000004,0.0,0.004705374,2.1600000000000003e-05,6.48e-05,0.06127779,0.00038851699999999995,4.3200000000000007e-05,0.140600043,0.005503993,0.002503777,0.013511763000000001,0.004187352,0.00317289,0.0,2.1600000000000003e-05,0.003302396,0.012605223,2.1600000000000003e-05,0.0,0.02633283,0.00423052,0.000712281,0.00015109,0.021972804,0.001446147,0.038786963,0.005007555,0.040794302000000005
ZKVR426-09,0.013128347,0.40438763200000005,0.511660045,0.031093452999999997,0.010105372,0.029279668,0.013128347,0.0,0.40326481299999994,0.026515806,0.49136293,0.000431854,0.001727414,0.0,0.017101399,0.010105372,0.029279668,0.001468302,0.40326481299999994,0.026515806,0.49136293,0.013128347,0.000431854,0.0,0.001727414,0.0,0.017101399,0.010105372,0.029279668,0.001468302,0.017101399,0.267403697,0.0,0.000259112,0.013128347,0.000431854,0.0,0.001727414,0.057177405,0.003454828,0.036016583,0.061755053,0.037743997,0.419416134,0.0,0.026515806,0.0,0.010105372,0.029279668,0.01105545,0.001468302,0.010105372,0.037743997,0.000518224,0.000259112,0.267403697,0.009155295,0.000172741,0.005354984,0.001381931,0.004750389,0.028070478,0.003454828,0.0,0.000259112,0.0016410429999999998,0.0,0.009328036,0.0,0.0007773360000000001,0.001295561,0.0,0.29063741600000004,0.004145794,0.0,0.017965106,0.00120919,0.038521334,0.020297115,0.026515806,0.017101399,8.640000000000001e-05,0.000518224,0.009155295,0.001727414,0.0,0.0,0.029279668,0.01105545,0.0,0.000604595,0.001727414,0.001468302,0.022024528999999998,0.000604595,0.053895319000000004
ZKVR426-10,0.0,0.549295775,0.422535211,0.014084507,0.0,0.014084507,0.0,0.0,0.549295775,0.0,0.38028169,0.0,0.0,0.0,0.042253520999999995,0.0,0.014084507,0.0,0.549295775,0.0,0.38028169,0.0,0.0,0.0,0.0,0.0,0.042253520999999995,0.0,0.014084507,0.0,0.042253520999999995,0.253521127,0.0,0.0,0.0,0.0,0.0,0.0,0.183098592,0.0,0.014084507,0.267605634,0.014084507,0.19718309899999997,0.0,0.0,0.0,0.0,0.014084507,0.0,0.0,0.0,0.014084507,0.0,0.0,0.253521127,0.0,0.0,0.014084507,0.0,0.0,0.014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014,0.0,0.0,0.0,0.098591549,0.0,0.0,0.056338028,0.0,0.0,0.0,0.0,0.042253520999999995,0.253521127,0.0,0.014084507,0.014084507,0.0,0.0,0.014084507,0.0,0.0,0.0,0.0,0.0,0.070422535,0.014084507,0.070422535
ZKVR426-1012,0.021534056,0.35305182799999996,0.304452805,0.009293054,0.272249986,0.036414173,0.021534056,0.000336908,0.35232186,0.0037059909999999996,0.297153125,0.004548262,0.002358358,2.8100000000000002e-05,0.002976023,0.271407715,0.036414173,0.00162839,0.35232186,0.0037059909999999996,0.297040822,0.021365602,0.004267505,2.8100000000000002e-05,0.002358358,0.000252681,0.002976023,0.271407715,0.036414173,0.00162839,0.002976023,0.168734909,0.000673817,0.00143186,0.021365602,0.004267505,2.8100000000000002e-05,0.002358358,0.058622045,0.019372228000000002,0.08257061,0.005306305999999999,0.094362401,0.177578752,0.000224606,0.00345331,0.0,0.271407715,0.036414173,0.03734067,0.00162839,0.271407715,0.094362401,0.0012634060000000001,0.00019653,0.168734909,0.057639395999999996,0.000252681,0.004155202,0.000533438,0.001123028,0.0019372229999999999,0.019372228000000002,0.000252681,0.0014880120000000001,0.000701892,0.000673817,0.014852041000000002,0.0,0.001179179,0.000533438,5.6200000000000004e-05,0.034111966,0.000814195,8.420000000000001e-05,0.038435622,0.009966871,0.015385478999999999,0.012465607,0.00345331,0.002976023,0.0,0.000252681,0.001403785,0.009096524,0.000224606,0.0,0.036414173,0.03734067,0.00123533,0.003481386,0.0014880120000000001,0.00162839,0.011202201,0.001375709,0.11418384
ZKVR426-1013,0.012386784,0.30236167199999997,0.600829548,0.009565193,0.045963714,0.027566942,0.012386784,0.00434525,0.301938433,0.002624079,0.57853898,0.004458113,0.009029091,0.00028215900000000003,0.006320363000000001,0.045653339,0.027566942,0.002595864,0.301938433,0.002624079,0.578228605,0.012189272,0.004458113,0.000169295,0.009029091,0.003865579,0.006320363000000001,0.045653339,0.027566942,0.002595864,0.006320363000000001,0.206060777,0.00014108,0.001523659,0.012189272,0.004458113,0.000169295,0.009029091,0.298270365,0.0023983520000000003,0.045455828,0.011850681000000002,0.03744251,0.23622358300000001,0.0038373640000000002,0.002229057,0.0,0.045653339,0.027566942,0.037837533,0.002595864,0.045653339,0.03744251,0.000818261,0.00028215900000000003,0.206060777,0.013402556000000001,0.000423239,0.034536272,0.002031545,0.000677182,0.016732034,0.0023983520000000003,0.000846477,0.005304591,0.0018058179999999998,0.00014108,0.008831579,2.8199999999999998e-05,0.004853136,0.000225727,0.0023983520000000003,0.081261815,0.0009029089999999999,2.8199999999999998e-05,0.186958607,0.010129510999999999,0.011878897,0.019976863,0.002229057,0.006320363000000001,0.0,0.000112864,0.005050648,0.032278998999999996,0.0037527159999999997,0.0,0.027566942,0.037837533,0.001185068,0.0021161929999999997,0.005389238,0.002595864,0.05967664599999999,0.0012697160000000002,0.09020625800000001
ZKVR426-1014,0.00562249,0.491967871,0.453514056,0.02435743,0.009156626999999999,0.014216867,0.00562249,0.000200803,0.490923695,0.015903614,0.430240964,0.002269076,0.016365462,0.000120482,0.002771084,0.00875502,0.014216867,0.003935743,0.490923695,0.015903614,0.430120482,0.005421687,0.002088353,4.02e-05,0.016365462,0.000140562,0.002771084,0.00875502,0.014216867,0.003935743,0.0027108429999999997,0.35769076299999997,0.0,0.00042168699999999996,0.005421687,0.002088353,4.02e-05,0.016365462,0.199257028,0.003835341,0.053835340999999995,0.02560241,0.052188755,0.17002008,0.000140562,0.015722892,6.02e-05,0.00875502,0.014216867,0.055943775,0.003935743,0.00875502,0.052188755,0.0005020080000000001,8.03e-05,0.35769076299999997,0.022369477999999998,0.000582329,0.013293173,0.001787149,0.002409639,0.020301205,0.003835341,0.000240964,0.0010441769999999999,0.001204819,0.0,0.002329317,0.0,0.002329317,0.0006626510000000001,0.000100402,0.099417671,0.000742972,2.01e-05,0.150863454,0.005240964,0.0055823290000000005,0.020261044,0.015722892,0.0027108429999999997,0.000140562,0.000100402,0.002088353,0.005903614000000001,0.000120482,4.02e-05,0.014216867,0.055943775,0.000341365,0.001385542,0.015983936,0.003935743,0.028413655,0.003554217,0.035682731
ZKVR426-1015,0.001652354,0.42809001,0.49496684399999996,0.009261876,0.023176432,0.037960648,0.001652354,0.000608762,0.42737254,0.0052614409999999995,0.470964235,0.001174041,0.015610391999999999,4.35e-05,0.004543972,0.020871834,0.037960648,0.003239483,0.42737254,0.0052614409999999995,0.47070333700000005,0.0015871289999999998,0.001000109,0.0,0.015610391999999999,0.00058702,0.004543972,0.020871834,0.037960648,0.003239483,0.004543972,0.301837156,0.00045657099999999996,0.000739211,0.0015871289999999998,0.001000109,0.0,0.015610391999999999,0.152929666,0.002217632,0.059506468,0.009544516,0.053527557,0.20828350899999998,0.000565279,0.004609197,0.0,0.020871834,0.037960648,0.105359278,0.003239483,0.020871834,0.053527557,0.00043483,0.00026089799999999997,0.301837156,0.026089792,0.000108707,0.01193608,0.00039134699999999995,0.0014131970000000002,0.06435482099999999,0.002217632,0.000239156,0.001282748,0.000804435,0.00045657099999999996,0.0008914010000000001,0.0,0.001717578,0.000304381,0.00015219,0.029568431000000003,8.7e-05,4.35e-05,0.090118491,0.007696489,0.004739646,0.014827699,0.004609197,0.004543972,2.17e-05,0.00026089799999999997,0.001326231,0.01295793,0.00045657099999999996,0.0,0.037960648,0.105359278,0.000478313,0.00017393200000000001,0.01513208,0.003239483,0.045744103,0.009479290999999999,0.09548864
ZKVR426-11,0.003623785,0.36677098799999996,0.606215341,0.005216054,0.009169275,0.008949651,0.003623785,5.489999999999999e-05,0.36660627,0.003459068,0.580793938,0.000988305,0.005984736,5.489999999999999e-05,0.018503267,0.009169275,0.008949651,0.000878493,0.36660627,0.003459068,0.580793938,0.003623785,0.000988305,0.0,0.005984736,5.489999999999999e-05,0.018503267,0.009169275,0.008949651,0.000878493,0.018503267,0.29330697899999997,0.0,0.00021962299999999998,0.003623785,0.000988305,0.0,0.005984736,0.37242628899999997,0.0,0.037665404,0.025256685,0.008455499,0.19436666100000002,5.489999999999999e-05,0.003459068,0.0,0.009169275,0.008949651,0.013781365,0.000878493,0.009169275,0.008455499,0.0,0.000164718,0.29330697899999997,0.019052325,0.0007137760000000001,0.046065997000000004,0.000439247,0.000329435,0.0057651130000000005,0.0,0.0,0.0029100090000000003,0.002690386,0.0,0.003184539,0.0,0.013177401000000002,5.489999999999999e-05,0.00010981200000000001,0.143853292,0.001647175,0.0,0.127710976,0.005161149,0.0036786909999999996,0.012408718999999999,0.003459068,0.018503267,0.00010981200000000001,0.00010981200000000001,0.037226157,0.007851535,0.0,0.0,0.008949651,0.013781365,5.489999999999999e-05,0.00027452900000000003,0.005874925,0.000878493,0.142645363,0.000603964,0.030911986000000002
ZKVR426-13,0.01453475,0.363276758,0.545007129,0.005197553,0.013982797,0.054321327999999995,0.01453475,0.00018398400000000002,0.362770802,0.004093648,0.526608712,0.000505956,0.007865324,0.0,0.008095304000000001,0.013982797,0.054321327999999995,0.002253806,0.362770802,0.004093648,0.52651672,0.014350766000000001,0.00045996,0.0,0.007865324,0.00018398400000000002,0.008095304000000001,0.013982797,0.054321327999999995,0.002253806,0.008049308,0.21139782,0.0,0.001333885,0.014350766000000001,0.00045996,0.0,0.007865324,0.188077825,0.0010119130000000001,0.056299157999999995,0.029667449,0.06430247,0.309921347,0.000137988,0.002713767,4.6e-05,0.013982797,0.054321327999999995,0.025803781,0.002253806,0.013982797,0.06430247,0.000735937,0.00036796800000000004,0.21139782,0.036198887,4.6e-05,0.028287567000000003,0.000965917,0.000689941,0.002943747,0.0010119130000000001,0.000321972,0.0021618139999999997,0.0021158179999999998,0.0,0.011912975,0.0,0.006439446,0.0008279289999999999,0.00018398400000000002,0.069224047,0.000689941,4.6e-05,0.06384251,0.003863668,0.015822639,0.01209696,0.002713767,0.008049308,0.0,0.00018398400000000002,0.005335541,0.022216088999999998,9.2e-05,4.6e-05,0.054321327999999995,0.025803781,0.0009199210000000001,0.000505956,0.007313371,0.002253806,0.07989512900000001,0.0034497029999999997,0.197139046
ZKVR426-14,0.0061846340000000005,0.429505229,0.489139179,0.015788415,0.030370072,0.026749798999999998,0.0061846340000000005,0.000251408,0.428399035,0.01402856,0.450724055,0.000905068,0.020062349,0.000150845,0.016240948999999998,0.030370072,0.026749798999999998,0.001860418,0.428399035,0.01402856,0.45067377299999994,0.006084071,0.000905068,0.000150845,0.020062349,0.000251408,0.016240948999999998,0.030370072,0.026749798999999998,0.001860418,0.016190668000000002,0.18056114199999998,0.0,0.0007039419999999999,0.006084071,0.000905068,0.000150845,0.020062349,0.193785197,0.001106195,0.127162108,0.013475463,0.10549074800000001,0.24477071600000003,0.000251408,0.01372687,5.03e-05,0.030370072,0.026749798999999998,0.010156879,0.001860418,0.030370072,0.10549074800000001,0.00065366,0.00040225300000000004,0.18056114199999998,0.06506436,0.000251408,0.032230491,0.001156476,0.0007039419999999999,0.063958166,0.001106195,0.000150845,0.001709574,0.006084071,0.0,0.004927595,0.0,0.004977876,0.00035197099999999997,5.03e-05,0.039521319,0.001257039,0.0,0.098652454,0.008698713,0.012318986,0.0510358,0.01372687,0.016190668000000002,0.00010056299999999999,0.00035197099999999997,0.010810539,0.00925181,5.03e-05,0.0,0.026749798999999998,0.010156879,0.000251408,0.00035197099999999997,0.019861223,0.001860418,0.039320192999999996,0.0016592920000000001,0.11630128699999999
ZKVR426-2011,0.0044968759999999995,0.298721019,0.638264323,0.008292939000000001,0.00181043,0.047363195999999996,0.0044968759999999995,0.00023360400000000002,0.298078608,0.004321673,0.621211236,0.001927232,0.005489691999999999,5.8399999999999997e-05,0.006424108,0.00181043,0.047363195999999996,0.004905682,0.298078608,0.004321673,0.621211236,0.0044968759999999995,0.001927232,0.0,0.005489691999999999,0.00023360400000000002,0.006424108,0.00181043,0.047363195999999996,0.004905682,0.006424108,0.16130351,0.0,0.000292005,0.0044968759999999995,0.001927232,0.0,0.005489691999999999,0.197220113,0.0015768260000000001,0.049874438,0.038019039,0.044851954000000006,0.35934123700000004,0.00023360400000000002,0.004204871,0.0,0.00181043,0.047363195999999996,0.06254745099999999,0.004905682,0.00181043,0.044851954000000006,0.0026280440000000004,0.0,0.16130351,0.022542779,0.000292005,0.009928167,0.000350406,0.000642411,0.06832914799999999,0.0015768260000000001,5.8399999999999997e-05,0.00116802,0.002569643,0.0,0.003796064,0.0,0.001460025,5.8399999999999997e-05,0.000175203,0.136541494,0.000292005,5.8399999999999997e-05,0.142323191,0.0035040590000000003,0.017637096,0.020031537,0.004204871,0.006424108,0.00011680200000000001,0.00023360400000000002,0.004555277,0.004204871,0.00023360400000000002,0.0,0.047363195999999996,0.06254745099999999,0.00023360400000000002,0.00023360400000000002,0.005197687,0.004905682,0.035215792,0.003095252,0.129124569
ZKVR426-2012,0.00214447,0.415575621,0.47799097100000004,0.020090293000000002,0.003950339000000001,0.078555305,0.00214447,0.000225734,0.41534988700000003,0.019187358999999998,0.46286681700000004,0.0003386,0.0034988709999999998,0.0,0.00993228,0.003950339000000001,0.078555305,0.001467269,0.41534988700000003,0.019187358999999998,0.46286681700000004,0.00214447,0.0003386,0.0,0.0034988709999999998,0.000112867,0.00993228,0.003950339000000001,0.078555305,0.001467269,0.00993228,0.237020316,0.0,0.0003386,0.00214447,0.0003386,0.0,0.0034988709999999998,0.197065463,0.0,0.062866817,0.060948080999999994,0.050451467,0.20530474,0.0,0.019074492,0.0,0.003950339000000001,0.078555305,0.060158014,0.001467269,0.003950339000000001,0.050451467,0.0006772010000000001,0.000225734,0.237020316,0.029119639,0.0,0.006772009,0.000451467,0.001015801,0.034311512,0.0,0.000225734,0.0013544020000000002,0.0013544020000000002,0.0,0.001918736,0.0,0.001128668,0.0,0.0,0.085891648,0.0006772010000000001,0.0,0.137358916,0.005981941,0.015801354,0.024153499,0.019074492,0.00993228,0.0,0.000225734,0.004740406,0.005417607,0.0,0.0,0.078555305,0.060158014,0.000112867,0.000112867,0.003273138,0.001467269,0.04435665900000001,0.002595937,0.061851015999999995
ZKVR426-2013,0.000822562,0.504582844,0.464747356,0.004347826,0.0007050530000000001,0.024559342,0.000822562,0.0,0.504582844,0.004112808,0.44853114,0.000235018,0.004347826,0.0,0.010340776,0.0007050530000000001,0.024559342,0.001527615,0.504582844,0.004112808,0.448296122,0.000822562,0.000235018,0.0,0.004347826,0.0,0.010340776,0.0007050530000000001,0.024559342,0.001527615,0.005992949,0.279553467,0.000352526,0.000470035,0.000822562,0.000235018,0.0,0.004347826,0.115041128,0.0005875440000000001,0.008695652,0.006227966999999999,0.19694477100000002,0.131257344,0.0,0.00293772,0.004347826,0.0007050530000000001,0.024559342,0.1960047,0.001527615,0.0007050530000000001,0.19694477100000002,0.0,0.000235018,0.279553467,0.0,0.000117509,0.012103408000000001,0.001057579,0.000940071,0.001880141,0.0005875440000000001,0.000117509,0.0007050530000000001,0.000470035,0.000352526,0.0005875440000000001,0.009753231,0.004700353,0.0,0.004230317,0.028437133,0.000470035,0.0,0.035252644,0.001292597,0.034312573,0.006462985,0.00293772,0.005992949,0.000117509,0.000352526,0.007050529,0.005640423,0.0,0.0011750880000000001,0.024559342,0.1960047,0.0,0.000235018,0.0,0.001527615,0.04453584,0.0,0.059106933
